timestamp,true_x,true_y,pred_x,pred_y,dist_error
1769459877.0009267,6.289144992828369,-17.624502182006836,9.374500274658203,-18.89932632446289,3.3383519649505615
1769459877.020783,6.241763591766357,-17.593791961669922,9.313992500305176,-18.839004516601562,3.314988136291504
1769459877.0408373,6.201268196105957,-17.567289352416992,9.24828052520752,-18.797687530517578,3.286055088043213
1769459877.0609763,6.160881519317627,-17.54062271118164,9.186968803405762,-18.78502655029297,3.271962881088257
1769459877.080861,6.120604991912842,-17.513790130615234,9.129770278930664,-18.74250602722168,3.250356674194336
1769459877.1008835,6.087125301361084,-17.491304397583008,9.0685396194458,-18.729312896728516,3.228234052658081
1769459877.1210115,6.053722381591797,-17.468704223632812,9.007071495056152,-18.7160701751709,3.205961227416992
1769459877.1408505,6.0270562171936035,-17.450542449951172,8.912267684936523,-18.62791633605957,3.116192102432251
1769459877.1608012,6.000439643859863,-17.432308197021484,8.903186798095703,-18.623395919799805,3.137615442276001
1769459877.180809,5.96060848236084,-17.404821395874023,8.842227935791016,-18.60901641845703,3.123110294342041
1769459877.200847,5.9208903312683105,-17.37717056274414,8.76933479309082,-18.549392700195312,3.0802178382873535
1769459877.2211406,5.887878894805908,-17.354005813598633,8.707530975341797,-18.534046173095703,3.0566208362579346
1769459877.2409048,5.835225582122803,-17.316707611083984,8.71182918548584,-18.53263282775879,3.1230316162109375
1769459877.2609055,5.789322376251221,-17.28383445739746,8.652353286743164,-18.5178165435791,3.11763596534729
1769459877.2808392,5.737054824829102,-17.246000289916992,8.575519561767578,-18.432825088500977,3.076594591140747
1769459877.3012311,5.672013282775879,-17.198307037353516,8.51427936553955,-18.416351318359375,3.09226655960083
1769459877.3210137,5.639615058898926,-17.174293518066406,8.44195556640625,-18.345722198486328,3.037327527999878
1769459877.3407936,5.568630218505859,-17.121076583862305,8.341446876525879,-18.281543731689453,3.0058600902557373
1769459877.3608668,5.530080318450928,-17.091825485229492,8.280364990234375,-18.263551712036133,2.98948335647583
1769459877.3808196,5.485258102416992,-17.057498931884766,8.182929992675781,-18.19347381591797,2.9270925521850586
1769459877.4007454,5.446970462799072,-17.02790641784668,8.121045112609863,-18.174497604370117,2.909526824951172
1769459877.4219446,5.421513080596924,-17.00809097290039,8.058266639709473,-18.155254364013672,2.8754913806915283
1769459877.4409654,5.358108043670654,-16.958250045776367,7.961399078369141,-18.070919036865234,2.8311047554016113
1769459877.4610367,5.320229530334473,-16.928138732910156,7.898658275604248,-18.05069351196289,2.812191963195801
1769459877.4809515,5.2573747634887695,-16.877607345581055,7.9092888832092285,-18.033843994140625,2.893014669418335
1769459877.500916,5.194868087768555,-16.826648712158203,7.848014831542969,-18.01372718811035,2.9066033363342285
1769459877.520797,5.138911724090576,-16.780420303344727,7.815305709838867,-17.985315322875977,2.935107469558716
1769459877.5407631,5.0770745277404785,-16.728654861450195,7.754574775695801,-17.96506118774414,2.949187994003296
1769459877.5607111,5.02786111831665,-16.686939239501953,7.720313549041748,-17.94499969482422,2.9718711376190186
