Frame,FPS,IoU,CenterError,GT_Occluded
974,152.23870053916858,0.21706562449112524,16.278820596099706,False
975,155.04315858884058,0.21706562449112524,16.278820596099706,False
976,155.58015450665144,0.21706562449112524,15.556349186104045,False
977,134.94580981115413,0.21706562449112524,15.556349186104045,False
978,153.09570226682683,0.21706562449112524,14.866068747318506,False
979,155.03856739402494,0.21706562449112524,15.0,False
980,154.46536986810048,0.21706562449112524,16.278820596099706,False
981,155.05808786087445,0.21706562449112524,15.620499351813308,False
982,152.73466841761692,0.21706562449112524,16.401219466856727,False
983,153.95432452309183,0.21706562449112524,17.029386365926403,False
984,153.1177608793614,0.21706562449112524,17.029386365926403,False
985,155.14245257566725,0.21706562449112524,15.620499351813308,False
986,154.88795405403732,0.21706562449112524,15.0,False
987,154.32827537843608,0.21706562449112524,16.401219466856727,False
988,156.12870751035288,0.21201758671226184,16.00781059358212,False
989,155.3032085487583,0.2059300064808814,17.613914953808536,False
990,155.9440329341322,0.20696954893339847,17.029386365926403,False
991,155.827658349729,0.20696954893339847,17.804493814764857,False
992,154.44793050584477,0.20696954893339847,17.69180601295413,False
993,154.53736381201642,0.20090732339598186,19.209372712298546,False
994,155.5898613912161,0.20696954893339847,17.804493814764857,False
995,153.99635952606081,0.20696954893339847,16.401219466856727,False
996,153.2397722795688,0.20696954893339847,17.804493814764857,False
997,156.1233205619253,0.20090732339598186,18.027756377319946,False
998,153.99090529713314,0.1949056907947767,18.867962264113206,False
999,153.39119556012253,0.1949056907947767,19.4164878389476,False
1000,155.2865440482705,0.20696954893339847,17.204650534085253,False
1001,154.9617833249964,0.20696954893339847,18.439088914585774,False
1002,154.75109060831107,0.20090732339598186,18.601075237738275,False
1003,152.04227748384628,0.20090732339598186,18.601075237738275,False
1004,149.39893819186648,0.2019215111545351,18.82153022471871,False
1005,145.47297555806708,0.2019215111545351,18.200274723201296,False
1006,144.52926385175692,0.2019215111545351,16.80029761641144,False
1007,153.04874633180418,0.2019215111545351,17.414074767267998,False
1008,154.21049393158575,0.2019215111545351,17.613914953808536,False
1009,154.4206938554153,0.2019215111545351,16.80029761641144,False
1010,156.1116216828427,0.2019215111545351,17.613914953808536,False
1011,154.25721372290684,0.2019215111545351,17.613914953808536,False
1012,154.8732973810461,0.1968734733756717,17.204650534085253,False
1013,147.43986886108303,0.20322423058133854,17.5,False
1014,153.52877443966986,0.19801335287412475,16.80773631397161,False
1015,152.86286931860306,0.19801335287412475,16.507574019219177,False
1016,149.3911042676706,0.18677739781794497,16.64331697709324,False
1017,153.96807287247302,0.18677739781794497,17.204650534085253,False
1018,154.427132476551,0.18677739781794497,16.64331697709324,False
1019,155.25850463392297,0.18677739781794497,16.401219466856727,False
1020,155.54230680751127,0.18677739781794497,17.204650534085253,False
1021,155.47667360144456,0.18172936003908158,17.613914953808536,False
1022,154.59960094751003,0.18172936003908158,16.80029761641144,False
1023,155.24452487490785,0.1766813222602182,17.204650534085253,False
1024,154.04603450076607,0.1766813222602182,20.808652046684813,False
1025,153.4074792589253,0.1591273660571062,24.413111231467404,False
1026,155.0633775036533,0.13652091852783893,28.844410203711913,False
1027,155.98278199659208,0.1591273660571062,24.413111231467404,False
1028,154.94807302702682,0.17163328448135484,19.00657780874821,False
1029,155.17813130459652,0.17163328448135484,14.0089257261219,False
1030,154.34976149874853,0.17163328448135484,16.224980739587952,False
1031,155.40986398839524,0.16658524670249145,15.0,False
1032,155.8794939278702,0.16658524670249145,16.401219466856727,False
1033,154.94831311645217,0.16658524670249145,15.620499351813308,False
1034,154.6168355159819,0.16658524670249145,14.212670403551895,False
1035,156.37573586511905,0.16658524670249145,14.212670403551895,False
1036,154.36574895714358,0.16153720892362808,14.603081866510234,False
1037,156.52729789117032,0.16153720892362808,14.603081866510234,False
1038,154.51415419183766,0.15648917114476468,14.866068747318506,False
1039,153.4343360880934,0.15648917114476468,14.212670403551895,False
1040,155.13809617631134,0.16153720892362808,14.534441853748634,False
1041,154.14453022758823,0.16153720892362808,14.534441853748634,False
1042,155.2667490512037,0.16153720892362808,14.534441853748634,False
1043,154.4780403286551,0.15632633121641426,14.159802258506296,False
1044,155.31360457094152,0.15632633121641426,13.509256086106296,False
1045,155.45269768725248,0.15632633121641426,14.849242404917497,False
1046,153.7595990195673,0.15632633121641426,14.159802258506296,False
1047,154.49166756915548,0.15632633121641426,13.435028842544403,False
1048,155.32762090119533,0.15632633121641426,14.916433890176299,False
1049,155.4335609346966,0.15144113336590131,14.603081866510234,False
1050,155.75254098589178,0.15144113336590131,13.82931668593933,False
1051,153.81006763797726,0.15144113336590131,14.603081866510234,False
1052,150.654526121461,0.15144113336590131,13.0862523283024,False
1053,154.10381542554535,0.15144113336590131,13.82931668593933,False
1054,152.48035214422447,0.15144113336590131,13.0862523283024,False
1055,150.68206235525105,0.14639309558703795,12.727922061357855,False
1056,155.47425633942393,0.14639309558703795,13.45362404707371,False
1057,154.79837820835118,0.14639309558703795,12.727922061357855,False
1058,154.41137072981144,0.14639309558703795,14.142135623730951,False
1059,154.1533221274145,0.14639309558703795,13.45362404707371,False
1060,154.83246043953218,0.14639309558703795,14.142135623730951,False
1061,155.14510023071628,0.14590457580198665,13.435028842544403,False
1062,155.70270499195328,0.14590457580198665,13.435028842544403,False
1063,127.078851156354,0.14590457580198665,13.435028842544403,False
1064,150.58179535361802,0.14069369809477283,14.5,False
1065,152.59739070669684,0.14069369809477283,14.5,False
1066,152.73375863575762,0.14069369809477283,13.0862523283024,False
1067,154.62161693700452,0.14069369809477283,12.379418403139947,False
1068,155.9691337084391,0.14069369809477283,12.419742348374221,False
1069,153.6916346411723,0.14069369809477283,12.379418403139947,False
1070,151.28478604549133,0.14069369809477283,13.82931668593933,False
1071,156.17510915468816,0.14069369809477283,13.793114224133722,False
1072,156.44511639360215,0.14069369809477283,13.0862523283024,False
1073,154.13547799492557,0.13629702002931118,14.142135623730951,False
1074,154.92137972361095,0.13629702002931118,13.45362404707371,False
1075,155.80624434033817,0.13629702002931118,13.45362404707371,False
1076,155.2148141985545,0.13629702002931118,12.806248474865697,False
1077,156.25993715537848,0.13629702002931118,12.041594578792296,False
1078,156.32039302698496,0.13629702002931118,12.041594578792296,False
1079,155.53432339225336,0.14069369809477283,13.0862523283024,False
1080,155.22760791306882,0.14069369809477283,13.82931668593933,False
1081,155.62162904098793,0.14069369809477283,13.0862523283024,False
1082,153.0799533534766,0.14069369809477283,13.200378782444085,False
1083,154.9827256254018,0.14069369809477283,13.0862523283024,False
1084,155.12411402801325,0.14069369809477283,14.5,False
1085,155.64054566952748,0.14069369809477283,12.419742348374221,False
1086,154.84303329450387,0.14069369809477283,13.0862523283024,False
1087,154.89229641614853,0.14069369809477283,12.419742348374221,False
1088,154.5818923080514,0.13548282038755902,13.435028842544403,False
1089,155.58913514845693,0.13548282038755902,13.435028842544403,False
1090,155.6961595673889,0.13548282038755902,12.747548783981962,False
1091,155.64199912186785,0.13548282038755902,12.747548783981962,False
1092,156.48854722918247,0.13548282038755902,12.747548783981962,False
1093,156.7453397651171,0.13548282038755902,12.747548783981962,False
1094,154.17597182896642,0.14509037616023449,12.806248474865697,False
1095,155.46067272496907,0.14509037616023449,12.041594578792296,False
1096,154.6858361604748,0.14509037616023449,11.313708498984761,False
1097,155.38977193443174,0.14509037616023449,11.40175425099138,False
1098,156.1115973120081,0.14509037616023449,10.63014581273465,False
1099,156.26682310017438,0.14509037616023449,12.041594578792296,False
1100,153.75271950122618,0.14590457580198665,10.606601717798213,False
1101,152.79758628708893,0.14590457580198665,11.335784048754634,False
1102,155.3070676985061,0.14590457580198665,10.606601717798213,False
1103,154.80293122446332,0.14069369809477283,11.672617529928752,False
1104,153.5219155604901,0.14069369809477283,11.672617529928752,False
1105,155.16077138487816,0.14069369809477283,11.672617529928752,False
1106,156.3343717062302,0.14069369809477283,11.800423721205947,False
1107,155.29766135698785,0.14069369809477283,11.672617529928752,False
1108,155.68086481343127,0.14590457580198665,12.747548783981962,False
1109,152.18393071613497,0.14590457580198665,12.020815280171307,False
1110,152.97651764561184,0.15111545350920044,11.800423721205947,False
1111,155.5151907238299,0.15111545350920044,11.01135777277262,False
1112,154.34356754661022,0.15111545350920044,11.800423721205947,False
1113,155.56899671687188,0.15111545350920044,11.01135777277262,False
1114,155.55154923898738,0.15632633121641426,12.747548783981962,False
1115,154.76093382128425,0.15632633121641426,10.700467279516348,False
1116,155.8347005231059,0.16153720892362808,12.419742348374221,False
1117,156.76480090948667,0.16153720892362808,11.01135777277262,False
1118,155.99621365990205,0.15648917114476468,10.63014581273465,False
1119,118.40950458884194,0.15648917114476468,10.63014581273465,False
1120,140.74625069581427,0.15648917114476468,11.40175425099138,False
1121,142.82696555970531,0.15144113336590131,10.404326023342406,False
1122,149.14934906003842,0.15144113336590131,11.01135777277262,False
1123,153.793698364727,0.15632633121641426,10.700467279516348,False
1124,155.11326215289142,0.16153720892362808,10.965856099730654,False
1125,155.0436153194255,0.16658524670249145,10.816653826391969,False
1126,155.73478552906144,0.16658524670249145,10.0,False
1127,151.04873134170546,0.16658524670249145,11.661903789690601,False
1128,148.18169209266927,0.16658524670249145,10.816653826391969,False
1129,154.14165525633064,0.16658524670249145,10.0,False
1130,153.6086276436237,0.16658524670249145,10.295630140987,False
1131,156.01300649232525,0.16658524670249145,10.0,False
1132,155.3834700889151,0.16658524670249145,10.63014581273465,False
1133,153.45912992049435,0.16658524670249145,9.433981132056603,False
1134,154.58643259807388,0.16658524670249145,10.63014581273465,False
1135,155.9971627236044,0.16658524670249145,10.0,False
1136,155.06869155364097,0.17163328448135484,11.10180165558726,False
1137,155.4749573376717,0.17163328448135484,10.062305898749054,False
1138,155.98278199659208,0.1766813222602182,10.0,False
1139,150.95576890302104,0.1709819247679531,8.845903006477066,False
1140,153.57791230179043,0.17586712261846604,8.74642784226795,False
1141,154.28034621126812,0.17586712261846604,9.924716620639604,False
1142,154.61635739014392,0.1709819247679531,9.86154146165801,False
1143,156.523622858209,0.1709819247679531,9.604686356149273,False
1144,153.74846443721142,0.1766813222602182,8.602325267042627,False
1145,156.78844582041984,0.18172936003908158,9.17877987534291,False
1146,154.7782043809042,0.1875915974596971,9.617692030835672,False
1147,155.24594683881992,0.18677739781794497,8.602325267042627,False
1148,155.35879881548237,0.18677739781794497,9.433981132056603,False
1149,156.6029684092662,0.18563751831949193,10.124228365658293,False
1150,154.3497853226011,0.18563751831949193,10.124228365658293,False
1151,155.2631088642814,0.18563751831949193,10.124228365658293,False
1152,153.874821909128,0.18563751831949193,8.74642784226795,False
1153,156.5425388695124,0.18563751831949193,9.300537618869138,False
1154,154.77458706527108,0.18563751831949193,10.700467279516348,False
1155,153.8847670854025,0.18563751831949193,9.924716620639604,False
1156,152.87691421006204,0.18563751831949193,9.924716620639604,False
1157,152.94413638946307,0.19052271617000488,9.013878188659973,False
1158,156.27317238134216,0.19052271617000488,9.013878188659973,False
1159,154.95746107778493,0.19052271617000488,9.013878188659973,False
1160,151.86324046997422,0.19052271617000488,8.5,False
1161,155.81136665733356,0.19052271617000488,8.5,False
1162,156.35395094707496,0.19052271617000488,8.200609733428363,False
1163,154.8238066374514,0.19540791402051783,9.300537618869138,False
1164,153.82996620047982,0.19540791402051783,8.514693182963201,False
1165,155.28483197948253,0.19540791402051783,8.74642784226795,False
1166,143.69405810700323,0.19540791402051783,7.905694150420948,False
1167,148.90704462848362,0.19540791402051783,8.74642784226795,False
1168,154.70981544047277,0.2019215111545351,7.826237921249264,False
1169,152.02397113976932,0.2019215111545351,9.17877987534291,False
1170,154.60462032815758,0.20843510828855236,9.617692030835672,False
1171,155.0532553663544,0.20696954893339847,9.433981132056603,False
1172,141.93128453631687,0.20696954893339847,9.848857801796104,False
1173,151.87041322876345,0.20517830972154372,9.192388155425117,False
1174,145.37191077421008,0.21006350757205666,8.5,False
1175,147.40787671041045,0.21006350757205666,9.013878188659973,False
1176,150.6593152955966,0.2149487054225696,10.124228365658293,False
1177,153.83211962354818,0.2149487054225696,8.74642784226795,False
1178,152.72137268413312,0.21706562449112524,9.848857801796104,False
1179,155.00004572501348,0.21706562449112524,9.433981132056603,False
1180,156.12429554766294,0.21706562449112524,8.94427190999916,False
1181,156.45566586201517,0.21006350757205666,9.013878188659973,False
1182,155.8870511018019,0.21006350757205666,9.013878188659973,False
1183,154.96226358957065,0.2149487054225696,8.74642784226795,False
1184,155.2017817164541,0.2149487054225696,9.192388155425117,False
1185,156.7657839237629,0.21983390327308255,8.5,False
1186,156.01838583065984,0.21983390327308255,7.632168761236874,False
1187,154.31682014760403,0.2149487054225696,9.300537618869138,False
1188,154.02487008772331,0.2149487054225696,8.514693182963201,False
1189,155.20081821871364,0.2149487054225696,8.276472678623424,False
1190,154.5780452184064,0.21983390327308255,8.5,False
1191,154.94639242188185,0.21983390327308255,8.5,False
1192,153.15537597577205,0.21983390327308255,8.5,False
1193,154.76955664248496,0.2247191011235955,8.74642784226795,False
1194,148.01710367236356,0.2247191011235955,9.300537618869138,False
1195,149.44973355354253,0.2247191011235955,8.514693182963201,False
1196,148.195570730782,0.23725777560657874,8.06225774829855,False
1197,148.8024601213127,0.23725777560657874,8.94427190999916,False
1198,149.64690065555817,0.23725777560657874,8.602325267042627,False
1199,151.15921736408254,0.23220973782771537,8.902246907382429,False
1200,151.10704801048684,0.23220973782771537,8.902246907382429,False
1201,152.85396698843445,0.23220973782771537,9.17877987534291,False
1202,154.0645700019335,0.22960429897410845,8.5,False
1203,152.26772320164204,0.22960429897410845,9.013878188659973,False
1204,154.49431692655185,0.22960429897410845,8.200609733428363,False
1205,154.9665861047041,0.22960429897410845,9.394147114027968,False
1206,152.02538094139894,0.22960429897410845,8.200609733428363,False
1207,154.34785561437238,0.22960429897410845,7.632168761236874,False
1208,154.85720462304505,0.22960429897410845,7.632168761236874,False
1209,155.7138819704346,0.22960429897410845,7.632168761236874,False
1210,153.6138424505709,0.22960429897410845,6.800735254367722,False
1211,156.14969821728573,0.2344894968246214,7.905694150420948,False
1212,155.0450816831756,0.2344894968246214,6.519202405202649,False
1213,155.39725754919877,0.2344894968246214,7.905694150420948,False
1214,155.17283382991226,0.2344894968246214,6.363961030678928,False
1215,154.95530004459613,0.2344894968246214,7.7781745930520225,False
1216,154.7955027572175,0.2344894968246214,7.106335201775948,False
1217,154.2074024796242,0.2344894968246214,7.106335201775948,False
1218,155.62722362122452,0.2344894968246214,7.106335201775948,False
1219,155.6468683850081,0.2344894968246214,6.519202405202649,False
1220,154.36145989511758,0.2344894968246214,6.519202405202649,False
1221,155.0737414408987,0.2344894968246214,7.3824115301167,False
1222,155.2452238030671,0.2344894968246214,5.1478150704935,False
1223,155.84422061058518,0.2423058133854421,6.5,False
1224,148.95124914986076,0.2423058133854421,5.5901699437494745,False
1225,130.5919642324281,0.2423058133854421,6.946221994724902,False
1226,145.19722429370262,0.2344894968246214,6.041522986797286,False
1227,151.03869309239641,0.2344894968246214,6.041522986797286,False
1228,154.4555880718892,0.2344894968246214,6.519202405202649,False
1229,154.01251105232282,0.22667318026380068,5.5901699437494745,False
1230,154.9701883848604,0.22667318026380068,7.826237921249264,False
1231,155.41686844956754,0.22667318026380068,7.826237921249264,False
1232,155.09784114661971,0.22667318026380068,6.946221994724902,False
1233,156.30277660941454,0.22667318026380068,7.826237921249264,False
1234,154.94375154459553,0.22667318026380068,7.433034373659253,False
1235,152.39816031036798,0.21885686370297996,7.3824115301167,False
1236,155.04988962773606,0.21885686370297996,6.519202405202649,False
1237,153.35960281089748,0.21885686370297996,6.96419413859206,False
1238,152.29793985053786,0.21885686370297996,5.1478150704935,False
1239,152.91204942362097,0.21885686370297996,6.041522986797286,False
1240,154.4405122174028,0.21885686370297996,5.1478150704935,False
1241,154.96154319382558,0.21885686370297996,5.70087712549569,False
1242,155.3882990435384,0.21885686370297996,4.743416490252569,False
1243,152.96383491347524,0.21885686370297996,5.70087712549569,False
1244,153.9165529095077,0.21885686370297996,5.1478150704935,False
1245,156.35368203539971,0.21885686370297996,5.70087712549569,False
1246,155.70828115808345,0.21885686370297996,4.743416490252569,False
1247,156.74927091995363,0.22667318026380068,5.220153254455275,False
1248,156.5192130464399,0.22667318026380068,4.272001872658765,False
1249,152.30863334072538,0.22667318026380068,5.024937810560445,False
1250,145.572485635635,0.22667318026380068,5.024937810560445,False
1251,145.22467855243525,0.22667318026380068,5.024937810560445,False
1252,151.95755521567716,0.22667318026380068,5.024937810560445,False
1253,153.8439763621807,0.22667318026380068,5.024937810560445,False
1254,153.3978074544585,0.22667318026380068,5.024937810560445,False
1255,155.05111570131325,0.2313955381859632,5.0990195135927845,False
1256,154.32663200799166,0.2313955381859632,5.0990195135927845,False
1257,153.24684081637656,0.23611789610812572,5.024937810560445,False
1258,154.85720462304505,0.23611789610812572,5.024937810560445,False
1259,152.1055283819029,0.2313955381859632,5.0,False
1260,153.12997672424353,0.2313955381859632,5.0990195135927845,False
1261,155.03568301280222,0.2313955381859632,5.0,False
1262,154.64198910423474,0.22341638169679207,5.5,False
1263,155.25611825548015,0.22341638169679207,4.5,False
1264,153.44521330725993,0.22341638169679207,4.5,False
1265,154.80868278555312,0.22341638169679207,4.6097722286464435,False
1266,155.40911527300176,0.22341638169679207,3.5,False
1267,156.54964580642635,0.22341638169679207,2.692582403567252,False
1268,155.97426674157592,0.22341638169679207,3.5,False
1269,155.2522375340604,0.22341638169679207,3.5,False
1270,155.0404903744662,0.22341638169679207,3.640054944640259,False
1271,156.9331249889166,0.22341638169679207,3.640054944640259,False
1272,154.35333515881877,0.22341638169679207,4.5,False
1273,155.1197586584747,0.22341638169679207,4.6097722286464435,False
1274,155.0421970595627,0.21885686370297996,3.5355339059327378,False
1275,155.51685950498052,0.21885686370297996,4.743416490252569,False
1276,154.76548463496007,0.21885686370297996,4.743416490252569,False
1277,155.35834022606502,0.21885686370297996,3.5355339059327378,False
1278,154.985848242197,0.21885686370297996,4.527692569068709,False
1279,154.16142582052805,0.21885686370297996,3.5355339059327378,False
1280,155.1019306623023,0.2313955381859632,2.23606797749979,False
1281,154.70598591494823,0.2313955381859632,3.1622776601683795,False
1282,154.11571408514368,0.2313955381859632,3.0,False
1283,155.0496492234261,0.2313955381859632,2.23606797749979,False
1284,153.4586589278488,0.2313955381859632,2.23606797749979,False
1285,155.8067298535666,0.2313955381859632,3.1622776601683795,False
1286,155.0585687225779,0.2313955381859632,3.0,False
1287,155.56754462766153,0.2313955381859632,5.0990195135927845,False
1288,155.15087724633258,0.2313955381859632,4.47213595499958,False
1289,155.21529603282121,0.22341638169679207,4.031128874149275,False
1290,154.67076317338623,0.22341638169679207,4.924428900898052,False
1291,156.2411137866534,0.22341638169679207,4.031128874149275,False
1292,156.57592256882216,0.21885686370297996,5.1478150704935,False
1293,157.01904986516774,0.21885686370297996,4.527692569068709,False
1294,155.11809838861768,0.21885686370297996,4.743416490252569,False
1295,156.38407490922296,0.2154372252076209,4.123105625617661,False
1296,155.1096532182461,0.2154372252076209,4.47213595499958,False
1297,154.6880136125452,0.2154372252076209,4.47213595499958,False
1298,154.7530064640331,0.2154372252076209,3.605551275463989,False
1299,155.45632260296065,0.2154372252076209,3.605551275463989,False
1300,155.02772748419918,0.2154372252076209,5.0,False
1301,155.57846016219054,0.21104054714215925,4.272001872658765,False
1302,155.1207211500278,0.21104054714215925,3.3541019662496847,False
1303,155.30489690317376,0.21104054714215925,5.315072906367325,False
1304,155.22230705983648,0.20745806871844977,5.408326913195984,False
1305,154.66428029993116,0.20745806871844977,4.6097722286464435,False
1306,154.52107814300894,0.2154372252076209,4.47213595499958,False
1307,154.6520336974409,0.21104054714215925,4.6097722286464435,False
1308,154.85456678505815,0.21885686370297996,3.5355339059327378,False
1309,155.39218657007487,0.21885686370297996,3.8078865529319543,False
1310,156.1589885894627,0.21104054714215925,4.716990566028302,False
1311,155.44759892529748,0.21104054714215925,4.6097722286464435,False
1312,156.28980505972615,0.21104054714215925,4.6097722286464435,False
1313,155.53142053534225,0.21104054714215925,4.6097722286464435,False
1314,147.73953342968906,0.21104054714215925,4.031128874149275,False
1315,151.1656382364412,0.21104054714215925,4.6097722286464435,False
1316,147.99296382252803,0.21885686370297996,4.949747468305833,False
1317,153.74846443721142,0.21885686370297996,4.301162633521313,False
1318,147.61234812719047,0.21885686370297996,5.70087712549569,False
1319,147.2386712357771,0.21885686370297996,4.949747468305833,False
1320,149.96143741636837,0.21885686370297996,4.949747468305833,False
1321,149.19461019551207,0.21885686370297996,5.70087712549569,False
1322,146.05241499858985,0.21885686370297996,5.70087712549569,False
1323,150.17308198564254,0.21885686370297996,5.1478150704935,False
1324,146.1985097985896,0.21885686370297996,4.949747468305833,False
1325,150.18302805629222,0.21885686370297996,5.1478150704935,False
1326,148.97015442544148,0.21885686370297996,6.363961030678928,False
1327,142.88992588871105,0.21885686370297996,4.949747468305833,False
1328,148.74924937410034,0.21885686370297996,5.70087712549569,False
1329,148.84197224543743,0.21885686370297996,5.1478150704935,False
1330,145.95544330608928,0.21885686370297996,4.949747468305833,False
1331,145.24942158049092,0.21885686370297996,4.743416490252569,False
1332,146.27909143715843,0.21885686370297996,5.1478150704935,False
1333,151.4146672359858,0.21885686370297996,5.1478150704935,False
1334,153.91752421815283,0.21885686370297996,5.1478150704935,False
1335,154.52396728542183,0.21885686370297996,5.1478150704935,False
1336,154.43598049473567,0.21885686370297996,5.1478150704935,False
1337,154.34523510020557,0.21885686370297996,5.70087712549569,False
1338,154.34404398681778,0.21885686370297996,5.1478150704935,False
1339,154.41208601926724,0.21885686370297996,5.70087712549569,False
1340,153.91539209330475,0.21885686370297996,4.743416490252569,False
1341,154.94039055824248,0.21885686370297996,5.1478150704935,False
1342,153.52877443966986,0.21885686370297996,5.70087712549569,False
1343,152.4784921462903,0.21885686370297996,6.670832032063167,False
1344,155.3834700889151,0.21885686370297996,6.041522986797286,False
1345,145.39053132533502,0.21885686370297996,6.041522986797286,False
1346,143.94605362537493,0.21885686370297996,5.70087712549569,False
1347,147.16270308453025,0.21885686370297996,5.70087712549569,False
1348,143.59856275070513,0.21104054714215925,5.5901699437494745,False
1349,145.10308994127968,0.19899039244422734,7.158910531638177,False
1350,141.72309489792607,0.19133691581175705,6.324555320336759,False
1351,144.28752694930284,0.19133691581175705,6.708203932499369,False
1352,143.26793295461889,0.19133691581175705,7.280109889280518,False
1353,144.07363891832392,0.19133691581175705,7.280109889280518,False
1354,142.84983710833075,0.19133691581175705,6.324555320336759,False
1355,148.06387238552514,0.1797752808988764,6.96419413859206,False
1356,144.88677895102262,0.1797752808988764,6.041522986797286,False
1357,144.7503953133296,0.1797752808988764,7.648529270389178,False
1358,138.93848220823267,0.1797752808988764,8.631338250816034,False
1359,138.92572350085598,0.1797752808988764,9.617692030835672,False
1360,143.65269146246197,0.1797752808988764,7.648529270389178,False
1361,137.14207974318225,0.1797752808988764,6.670832032063167,False
1362,141.2126010782147,0.1797752808988764,7.648529270389178,False
1363,138.91817747130577,0.1797752808988764,8.631338250816034,False
1364,144.70360216465014,0.1797752808988764,10.606601717798213,False
1365,293.869672914238,0.0,0.0,False
1366,241.7142178961823,0.0,0.0,False
1367,296.84548242734115,0.0,0.0,False
1368,301.39191829626765,0.0,0.0,False
1369,290.08596407459385,0.0,0.0,False
1370,296.2904143828848,0.0,0.0,False
1371,311.1656826570562,0.0,0.0,False
1372,302.55858668832985,0.0,0.0,False
1373,314.65390430430807,0.0,0.0,False
1374,314.4486975377724,0.0,0.0,False
1375,312.18654519696315,0.0,0.0,False
1376,316.3271632665714,0.0,0.0,False
1377,317.67028238982084,0.0,0.0,False
1378,312.0566844726211,0.0,0.0,False
1379,315.4873696209009,0.0,0.0,False
1380,317.30670072425255,0.0,0.0,False
1381,309.952000833151,0.0,0.0,False
1382,315.59510032294844,0.0,0.0,False
1383,300.83050276899434,0.0,0.0,False
1384,299.8553797503464,0.0,0.0,False
1385,214.26632318346617,0.0,0.0,False
1386,209.43272424014143,0.0,0.0,False
1387,172.96866465077454,0.0,0.0,False
1388,179.264124354806,0.0,0.0,False
1389,212.44033613159743,0.0,0.0,False
1390,279.52793322636734,0.0,0.0,False
1391,307.94472761672955,0.0,0.0,False
1392,302.58422053548327,0.0,0.0,False
1393,251.18414485488213,0.0,0.0,False
1394,199.8003195606311,0.0,0.0,False
1395,301.5165983379802,0.0,0.0,False
1396,299.33380268873594,0.0,0.0,False
1397,296.85878872708435,0.0,0.0,False
1398,299.60239765806796,0.0,0.0,False
1399,292.72933513849756,0.0,0.0,False
1400,201.32289272811644,0.0,0.0,False
1401,155.35131690534584,0.0,0.0,False
1402,188.55362587679792,0.0,0.0,False
1403,299.59880723722864,0.0,0.0,False
1404,263.6938872592607,0.0,0.0,False
1405,188.71723797979706,0.0,0.0,False
1406,165.90240956659653,0.0,0.0,False
1407,168.9270228504205,0.0,0.0,False
1408,163.70679327531784,0.0,0.0,False
1409,169.74698024365821,0.0,0.0,False
1410,204.7616083451003,0.0,0.0,False
1411,170.35685160776833,0.0,0.0,False
1412,166.1839024301072,0.0,0.0,False
1413,178.54072594302087,0.0,0.0,False
1414,215.4871010498747,0.0,0.0,False
1415,212.44710598178818,0.0,0.0,False
1416,222.33442699637973,0.0,0.0,False
1417,210.65093244635247,0.0,0.0,False
1418,168.40006466562483,0.0,0.0,False
1419,170.74674552434362,0.0,0.0,False
1420,168.90157227095597,0.0,0.0,False
1421,198.35854338180687,0.0,0.0,False
1422,213.71398358377405,0.0,0.0,False
1423,289.0333798869764,0.0,0.0,False
1424,259.9496373572584,0.0,0.0,False
1425,301.61772667703224,0.0,0.0,False
1426,300.7371367960007,0.0,0.0,False
1427,309.1761630125136,0.0,0.0,False
1428,295.2631813603897,0.0,0.0,False
1429,315.05817391652283,0.0,0.0,False
1430,315.32690570968737,0.0,0.0,False
1431,305.9548606436801,0.0,0.0,False
1432,209.00388747230699,0.0,0.0,False
1433,212.21357003917888,0.0,0.0,False
1434,214.6432178967798,0.0,0.0,False
1435,215.17680755511591,0.0,0.0,False
1436,215.90941477321306,0.0,0.0,False
1437,301.01106606982194,0.0,0.0,False
1438,319.78111622156865,0.0,0.0,False
1439,317.7774896595205,0.0,0.0,False
1440,318.3999510937675,0.0,0.0,False
1441,307.7073616832331,0.0,0.0,False
1442,216.54836629416016,0.0,0.0,False
1443,216.17363585248398,0.0,0.0,False
1444,171.49958205551854,0.0,0.0,False
1445,167.2114695028853,0.0,0.0,False
1446,170.79524314752405,0.0,0.0,False
1447,171.91964269596818,0.0,0.0,False
1448,168.7556649167267,0.0,0.0,False
1449,193.97129457605828,0.0,0.0,False
1450,217.05411549796773,0.0,0.0,False
1451,218.38624358845288,0.0,0.0,False
1452,217.50487972197655,0.0,0.0,False
1453,233.97143583122798,0.0,0.0,False
1454,215.0900743458842,0.0,0.0,False
1455,217.4727147858394,0.0,0.0,False
1456,217.97229528532463,0.0,0.0,False
1457,218.20582875773894,0.0,0.0,False
1458,217.83621113121256,0.0,0.0,False
1459,215.45130585036475,0.0,0.0,False
1460,216.37701357744123,0.0,0.0,False
1461,217.7877727846301,0.0,0.0,False
1462,289.42068975896467,0.0,0.0,False
1463,319.69922696726917,0.0,0.0,False
1464,315.9477801508967,0.0,0.0,False
1465,319.90100983151774,0.0,0.0,False
1466,311.28210874951753,0.0,0.0,False
1467,310.3500500284281,0.0,0.0,False
1468,289.0007193227904,0.0,0.0,False
1469,296.6629277249009,0.0,0.0,False
1470,280.81691888238237,0.0,0.0,False
1471,301.73075779981554,0.0,0.0,False
1472,209.13129994970393,0.0,0.0,False
1473,207.07946715968146,0.0,0.0,False
1474,154.7007206268968,0.0,0.0,False
1475,165.09948730005215,0.0,0.0,False
1476,291.7957254844174,0.0,0.0,False
1477,295.20286488476313,0.0,0.0,False
